TICKER,PER,DATE,TIME,CLOSE EURORUB
EURRUB,D,09/18/12,000000,40.2997000
EURRUB,D,09/19/12,000000,40.7042000
EURRUB,D,09/20/12,000000,40.5042000
EURRUB,D,09/21/12,000000,40.4380000
EURRUB,D,09/22/12,000000,40.2490000
EURRUB,D,09/24/12,000000,40.2487000
EURRUB,D,09/25/12,000000,40.2030000
EURRUB,D,09/26/12,000000,40.2450000
EURRUB,D,09/27/12,000000,40.2070000
EURRUB,D,09/28/12,000000,40.0744000
EURRUB,D,09/29/12,000000,40.0470000
EURRUB,D,10/01/12,000000,40.1856000
EURRUB,D,10/02/12,000000,40.3680000
EURRUB,D,10/03/12,000000,40.4340000
EURRUB,D,10/04/12,000000,40.2567000
EURRUB,D,10/05/12,000000,40.4470000
EURRUB,D,10/06/12,000000,40.4110000
EURRUB,D,10/07/12,000000,40.3920000
EURRUB,D,10/08/12,000000,40.5810000
EURRUB,D,10/09/12,000000,40.0646000
EURRUB,D,10/10/12,000000,40.0999000
EURRUB,D,10/11/12,000000,40.3080000
EURRUB,D,10/12/12,000000,40.2573000
EURRUB,D,10/13/12,000000,40.1290000
EURRUB,D,10/15/12,000000,40.1323000
EURRUB,D,10/16/12,000000,40.2585000
EURRUB,D,10/17/12,000000,40.5200000
EURRUB,D,10/18/12,000000,40.4270000
EURRUB,D,10/19/12,000000,40.3730000
EURRUB,D,10/20/12,000000,40.2170000
EURRUB,D,10/22/12,000000,40.7500000
EURRUB,D,10/23/12,000000,40.7207000
EURRUB,D,10/24/12,000000,40.8050000
EURRUB,D,10/25/12,000000,40.5434000
EURRUB,D,10/26/12,000000,40.6024000
EURRUB,D,10/27/12,000000,40.7080000
EURRUB,D,10/29/12,000000,40.8330000
EURRUB,D,10/30/12,000000,40.7990000
EURRUB,D,10/31/12,000000,40.8200000
EURRUB,D,11/01/12,000000,40.6740000
EURRUB,D,11/02/12,000000,40.3799000
EURRUB,D,11/03/12,000000,40.3920000
EURRUB,D,11/05/12,000000,40.4266000
EURRUB,D,11/06/12,000000,40.3160000
EURRUB,D,11/07/12,000000,40.3880000
EURRUB,D,11/08/12,000000,40.1490000
EURRUB,D,11/09/12,000000,40.0972000
EURRUB,D,11/10/12,000000,40.2070000
EURRUB,D,11/12/12,000000,40.1861000
EURRUB,D,11/13/12,000000,40.3370000
EURRUB,D,11/14/12,000000,40.4100000
EURRUB,D,11/15/12,000000,40.4740000
EURRUB,D,11/16/12,000000,40.3160000
EURRUB,D,11/17/12,000000,40.5430000
EURRUB,D,11/18/12,000000,40.5790000
EURRUB,D,11/19/12,000000,40.2438000
EURRUB,D,11/20/12,000000,40.1057000
EURRUB,D,11/21/12,000000,39.9334000
EURRUB,D,11/22/12,000000,40.1421000
EURRUB,D,11/23/12,000000,40.2421000
EURRUB,D,11/24/12,000000,40.2430000
EURRUB,D,11/26/12,000000,40.1882000
EURRUB,D,11/27/12,000000,40.1390000
EURRUB,D,11/28/12,000000,40.1916000
EURRUB,D,11/29/12,000000,40.0029000
EURRUB,D,11/30/12,000000,40.1110000
EURRUB,D,12/01/12,000000,40.1050000
EURRUB,D,12/03/12,000000,40.3371000
EURRUB,D,12/04/12,000000,40.3381000
EURRUB,D,12/05/12,000000,40.2045000
EURRUB,D,12/06/12,000000,40.1050000
EURRUB,D,12/07/12,000000,39.7854000
EURRUB,D,12/08/12,000000,39.8610000
EURRUB,D,12/09/12,000000,39.7820000
EURRUB,D,12/10/12,000000,39.7983000
EURRUB,D,12/11/12,000000,39.8892000
EURRUB,D,12/12/12,000000,39.9124000
EURRUB,D,12/13/12,000000,40.2760000
EURRUB,D,12/14/12,000000,40.4930000
EURRUB,D,12/15/12,000000,40.4240000
EURRUB,D,12/17/12,000000,40.7707000
EURRUB,D,12/18/12,000000,40.6066000
EURRUB,D,12/19/12,000000,40.7107000
EURRUB,D,12/20/12,000000,40.5976000
EURRUB,D,12/21/12,000000,40.6127000
EURRUB,D,12/22/12,000000,40.6750000
EURRUB,D,12/24/12,000000,40.3818000
EURRUB,D,12/25/12,000000,40.4824000
EURRUB,D,12/26/12,000000,40.4193000
EURRUB,D,12/27/12,000000,40.2383000
EURRUB,D,12/28/12,000000,40.1191000
EURRUB,D,12/29/12,000000,40.1260000
EURRUB,D,12/30/12,000000,40.1260000
EURRUB,D,12/31/12,000000,40.3071000
EURRUB,D,01/01/13,000000,40.2300000
EURRUB,D,01/02/13,000000,39.7519000
EURRUB,D,01/03/13,000000,39.4880000
EURRUB,D,01/04/13,000000,39.6280000
EURRUB,D,01/05/13,000000,39.6900000
EURRUB,D,01/07/13,000000,39.7706000
EURRUB,D,01/08/13,000000,39.6278000
EURRUB,D,01/09/13,000000,39.6295000
EURRUB,D,01/10/13,000000,40.1800000
EURRUB,D,01/11/13,000000,40.4330000
EURRUB,D,01/12/13,000000,40.4260000
EURRUB,D,01/14/13,000000,40.4370000
EURRUB,D,01/15/13,000000,40.2180000
EURRUB,D,01/16/13,000000,40.2464000
EURRUB,D,01/17/13,000000,40.4360000
EURRUB,D,01/18/13,000000,40.2950000
EURRUB,D,01/19/13,000000,40.2810000
EURRUB,D,01/21/13,000000,40.2660000
EURRUB,D,01/22/13,000000,40.2470000
EURRUB,D,01/23/13,000000,40.1446000
EURRUB,D,01/24/13,000000,40.1894000
EURRUB,D,01/25/13,000000,40.4110000
EURRUB,D,01/26/13,000000,40.3970000
EURRUB,D,01/28/13,000000,40.5910000
EURRUB,D,01/29/13,000000,40.4930000
EURRUB,D,01/30/13,000000,40.7160000
EURRUB,D,01/31/13,000000,40.7505000
EURRUB,D,02/01/13,000000,40.7550000
EURRUB,D,02/02/13,000000,40.6930000
EURRUB,D,02/04/13,000000,40.6108000
EURRUB,D,02/05/13,000000,40.6680000
EURRUB,D,02/06/13,000000,40.6580000
EURRUB,D,02/07/13,000000,40.4900000
EURRUB,D,02/08/13,000000,40.2570000
EURRUB,D,02/09/13,000000,40.2730000
EURRUB,D,02/11/13,000000,40.3546000
EURRUB,D,02/12/13,000000,40.3660000
EURRUB,D,02/13/13,000000,40.4110000
EURRUB,D,02/14/13,000000,40.1640000
EURRUB,D,02/15/13,000000,40.2069000
EURRUB,D,02/16/13,000000,40.2270000
EURRUB,D,02/18/13,000000,40.2047000
EURRUB,D,02/19/13,000000,40.2460000
EURRUB,D,02/20/13,000000,40.0450000
EURRUB,D,02/21/13,000000,40.1378000
EURRUB,D,02/22/13,000000,40.0532000
EURRUB,D,02/23/13,000000,40.1530000
EURRUB,D,02/24/13,000000,40.2670000
EURRUB,D,02/25/13,000000,40.0146000
EURRUB,D,02/26/13,000000,39.9523000
EURRUB,D,02/27/13,000000,40.0670000
EURRUB,D,02/28/13,000000,39.9450000
EURRUB,D,03/01/13,000000,39.9810000
EURRUB,D,03/02/13,000000,39.9260000
EURRUB,D,03/04/13,000000,40.0720000
EURRUB,D,03/05/13,000000,39.9750000
EURRUB,D,03/06/13,000000,39.9120000
EURRUB,D,03/07/13,000000,40.2190000
EURRUB,D,03/08/13,000000,39.9960000
EURRUB,D,03/09/13,000000,39.9930000
EURRUB,D,03/10/13,000000,39.9870000
EURRUB,D,03/11/13,000000,40.0141000
EURRUB,D,03/12/13,000000,39.9980000
EURRUB,D,03/13/13,000000,39.9010000
EURRUB,D,03/14/13,000000,39.9296000
EURRUB,D,03/15/13,000000,39.9860000
EURRUB,D,03/16/13,000000,40.1040000
EURRUB,D,03/17/13,000000,40.0430000
EURRUB,D,03/18/13,000000,39.7610000
EURRUB,D,03/19/13,000000,39.8980000
EURRUB,D,03/20/13,000000,39.9329000
EURRUB,D,03/21/13,000000,39.8615000
EURRUB,D,03/22/13,000000,40.0160000
EURRUB,D,03/23/13,000000,40.0810000
EURRUB,D,03/25/13,000000,39.7140000
EURRUB,D,03/26/13,000000,39.6678000
EURRUB,D,03/27/13,000000,39.6244000
EURRUB,D,03/28/13,000000,39.7478000
EURRUB,D,03/29/13,000000,39.8470000
EURRUB,D,03/30/13,000000,39.7890000
EURRUB,D,04/01/13,000000,39.9181000
EURRUB,D,04/02/13,000000,40.1230000
EURRUB,D,04/03/13,000000,40.6528000
EURRUB,D,04/04/13,000000,40.8689000
EURRUB,D,04/05/13,000000,40.9704000
EURRUB,D,04/06/13,000000,41.1140000
EURRUB,D,04/08/13,000000,40.6034000
EURRUB,D,04/09/13,000000,40.5748000
EURRUB,D,04/10/13,000000,40.3451000
EURRUB,D,04/11/13,000000,40.4431000
EURRUB,D,04/12/13,000000,40.7177000
EURRUB,D,04/13/13,000000,40.7160000
EURRUB,D,04/15/13,000000,41.0206000
EURRUB,D,04/16/13,000000,41.1634000
EURRUB,D,04/17/13,000000,41.5080000
EURRUB,D,04/18/13,000000,41.2030000
EURRUB,D,04/19/13,000000,41.3280000
EURRUB,D,04/20/13,000000,41.3370000
EURRUB,D,04/22/13,000000,41.2367000
EURRUB,D,04/23/13,000000,41.1036000
EURRUB,D,04/24/13,000000,40.9596000
EURRUB,D,04/25/13,000000,40.4950000
EURRUB,D,04/26/13,000000,40.7090000
EURRUB,D,04/27/13,000000,40.7350000
EURRUB,D,04/29/13,000000,40.5030000
EURRUB,D,04/30/13,000000,40.9970000
EURRUB,D,05/01/13,000000,41.3041000
EURRUB,D,05/02/13,000000,40.7305000
EURRUB,D,05/03/13,000000,40.7555000
EURRUB,D,05/04/13,000000,40.6880000
EURRUB,D,05/06/13,000000,40.5728000
EURRUB,D,05/07/13,000000,40.6207000
EURRUB,D,05/08/13,000000,40.9615000
EURRUB,D,05/09/13,000000,40.6917000
EURRUB,D,05/10/13,000000,40.7840000
EURRUB,D,05/11/13,000000,40.6690000
EURRUB,D,05/12/13,000000,40.5870000
EURRUB,D,05/13/13,000000,40.6521000
EURRUB,D,05/14/13,000000,40.5626000
EURRUB,D,05/15/13,000000,40.5015000
EURRUB,D,05/16/13,000000,40.3901000
EURRUB,D,05/17/13,000000,40.3175000
EURRUB,D,05/18/13,000000,40.3790000
EURRUB,D,05/19/13,000000,40.2820000
EURRUB,D,05/20/13,000000,40.2700000
EURRUB,D,05/21/13,000000,40.3070000
EURRUB,D,05/22/13,000000,40.3689000
EURRUB,D,05/23/13,000000,40.6935000
EURRUB,D,05/24/13,000000,40.5110000
EURRUB,D,05/25/13,000000,40.4980000
EURRUB,D,05/27/13,000000,40.5560000
EURRUB,D,05/28/13,000000,40.5440000
EURRUB,D,05/29/13,000000,40.9178000
EURRUB,D,05/30/13,000000,41.3730000
EURRUB,D,05/31/13,000000,41.4979000
EURRUB,D,06/01/13,000000,41.4400000
EURRUB,D,06/03/13,000000,41.5487000
EURRUB,D,06/04/13,000000,41.7750000
EURRUB,D,06/05/13,000000,42.1064000
EURRUB,D,06/06/13,000000,42.5541000
EURRUB,D,06/07/13,000000,42.4789000
EURRUB,D,06/08/13,000000,42.5290000
EURRUB,D,06/10/13,000000,42.8282000
EURRUB,D,06/11/13,000000,43.1256000
EURRUB,D,06/12/13,000000,42.9487000
EURRUB,D,06/13/13,000000,42.6825000
EURRUB,D,06/14/13,000000,42.3350000
EURRUB,D,06/15/13,000000,42.3230000
EURRUB,D,06/16/13,000000,42.3280000
EURRUB,D,06/17/13,000000,42.4733000
EURRUB,D,06/18/13,000000,42.8555000
EURRUB,D,06/19/13,000000,42.9786000
EURRUB,D,06/20/13,000000,43.6666000
EURRUB,D,06/21/13,000000,43.0022000
EURRUB,D,06/22/13,000000,43.1280000
EURRUB,D,06/24/13,000000,42.9884000
EURRUB,D,06/25/13,000000,42.9596000
EURRUB,D,06/26/13,000000,42.8401000
EURRUB,D,06/27/13,000000,42.7795000
EURRUB,D,06/28/13,000000,42.7248000
EURRUB,D,06/29/13,000000,42.7530000
EURRUB,D,06/30/13,000000,42.6990000
EURRUB,D,07/01/13,000000,43.0669000
EURRUB,D,07/02/13,000000,43.0425000
EURRUB,D,07/03/13,000000,43.0908000
EURRUB,D,07/04/13,000000,42.8810000
EURRUB,D,07/05/13,000000,42.7635000
EURRUB,D,07/06/13,000000,42.7400000
EURRUB,D,07/07/13,000000,42.6970000
EURRUB,D,07/08/13,000000,42.7282000
EURRUB,D,07/09/13,000000,42.1601000
EURRUB,D,07/10/13,000000,42.5060000
EURRUB,D,07/11/13,000000,42.5470000
EURRUB,D,07/12/13,000000,42.6432000
EURRUB,D,07/13/13,000000,42.5900000
EURRUB,D,07/14/13,000000,42.6510000
EURRUB,D,07/15/13,000000,42.5518000
EURRUB,D,07/16/13,000000,42.6480000
EURRUB,D,07/17/13,000000,42.3300000
EURRUB,D,07/18/13,000000,42.5560000
EURRUB,D,07/19/13,000000,42.4210000
EURRUB,D,07/20/13,000000,42.4720000
EURRUB,D,07/21/13,000000,42.5190000
EURRUB,D,07/22/13,000000,42.6090000
EURRUB,D,07/23/13,000000,42.6680000
EURRUB,D,07/24/13,000000,42.7960000
EURRUB,D,07/25/13,000000,43.3380000
EURRUB,D,07/26/13,000000,43.5390000
EURRUB,D,07/27/13,000000,43.5440000
EURRUB,D,07/28/13,000000,43.5760000
EURRUB,D,07/29/13,000000,43.5310000
EURRUB,D,07/30/13,000000,43.6770000
EURRUB,D,07/31/13,000000,43.7610000
EURRUB,D,08/01/13,000000,43.6902000
EURRUB,D,08/02/13,000000,43.5880000
EURRUB,D,08/03/13,000000,43.5660000
EURRUB,D,08/05/13,000000,43.5910000
EURRUB,D,08/06/13,000000,43.8500000
EURRUB,D,08/07/13,000000,43.9536000
EURRUB,D,08/08/13,000000,43.8980000
EURRUB,D,08/09/13,000000,43.8440000
EURRUB,D,08/10/13,000000,43.8080000
EURRUB,D,08/11/13,000000,43.8390000
EURRUB,D,08/12/13,000000,43.9010000
EURRUB,D,08/13/13,000000,43.8780000
EURRUB,D,08/14/13,000000,43.8410000
EURRUB,D,08/15/13,000000,43.8570000
EURRUB,D,08/16/13,000000,43.8290000
EURRUB,D,08/17/13,000000,43.8270000
EURRUB,D,08/19/13,000000,43.9625000
EURRUB,D,08/20/13,000000,44.1910000
EURRUB,D,08/21/13,000000,44.3293000
EURRUB,D,08/22/13,000000,44.1220000
EURRUB,D,08/23/13,000000,44.1790000
EURRUB,D,08/24/13,000000,44.1960000
EURRUB,D,08/26/13,000000,44.1530000
EURRUB,D,08/27/13,000000,44.3850000
EURRUB,D,08/28/13,000000,44.2850000
EURRUB,D,08/29/13,000000,43.9990000
EURRUB,D,08/30/13,000000,43.9870000
EURRUB,D,08/31/13,000000,43.9940000
EURRUB,D,09/02/13,000000,44.0380000
EURRUB,D,09/03/13,000000,44.1240000
EURRUB,D,09/04/13,000000,44.0100000
EURRUB,D,09/05/13,000000,43.8220000
EURRUB,D,09/06/13,000000,43.8040000
EURRUB,D,09/07/13,000000,43.9860000
EURRUB,D,09/09/13,000000,43.9340000
EURRUB,D,09/10/13,000000,43.7250000
EURRUB,D,09/11/13,000000,43.5880000
EURRUB,D,09/12/13,000000,43.4100000
EURRUB,D,09/13/13,000000,43.1420000
EURRUB,D,09/14/13,000000,43.2440000
EURRUB,D,09/16/13,000000,43.0855000
EURRUB,D,09/17/13,000000,43.0010000
EURRUB,D,09/18/13,000000,42.8470000
EURRUB,D,09/19/13,000000,42.8010000
EURRUB,D,09/20/13,000000,43.0768000
EURRUB,D,09/21/13,000000,43.0350000
EURRUB,D,09/23/13,000000,42.9130000
EURRUB,D,09/24/13,000000,42.9540000
EURRUB,D,09/25/13,000000,43.3900000
EURRUB,D,09/26/13,000000,43.5603000
EURRUB,D,09/27/13,000000,43.6620000
EURRUB,D,09/28/13,000000,43.7210000
EURRUB,D,09/30/13,000000,43.8170000
EURRUB,D,10/01/13,000000,43.5680000
EURRUB,D,10/02/13,000000,43.7350000
EURRUB,D,10/03/13,000000,43.7960000
EURRUB,D,10/04/13,000000,43.6140000
EURRUB,D,10/05/13,000000,43.6250000
EURRUB,D,10/07/13,000000,43.7760000
EURRUB,D,10/08/13,000000,43.9660000
EURRUB,D,10/09/13,000000,43.7020000
EURRUB,D,10/10/13,000000,43.5210000
EURRUB,D,10/11/13,000000,43.7316000
EURRUB,D,10/12/13,000000,43.7140000
EURRUB,D,10/14/13,000000,43.7751000
EURRUB,D,10/15/13,000000,43.5770000
EURRUB,D,10/16/13,000000,43.3370000
EURRUB,D,10/17/13,000000,43.5700000
EURRUB,D,10/18/13,000000,43.5977000
EURRUB,D,10/19/13,000000,43.5960000
EURRUB,D,10/20/13,000000,43.5930000
EURRUB,D,10/21/13,000000,43.6860000
EURRUB,D,10/22/13,000000,43.6360000
EURRUB,D,10/23/13,000000,43.7390000
EURRUB,D,10/24/13,000000,43.7630000
EURRUB,D,10/25/13,000000,43.8600000
EURRUB,D,10/26/13,000000,43.8940000
EURRUB,D,10/28/13,000000,43.9590000
EURRUB,D,10/29/13,000000,44.0890000
EURRUB,D,10/30/13,000000,43.9140000
EURRUB,D,10/31/13,000000,43.5150000
EURRUB,D,11/01/13,000000,43.6930000
EURRUB,D,11/02/13,000000,43.6890000
EURRUB,D,11/04/13,000000,43.7010000
EURRUB,D,11/05/13,000000,43.8370000
EURRUB,D,11/06/13,000000,43.7690000
EURRUB,D,11/07/13,000000,43.5270000
EURRUB,D,11/08/13,000000,43.5980000
EURRUB,D,11/09/13,000000,43.6360000
EURRUB,D,11/11/13,000000,43.9860000
EURRUB,D,11/12/13,000000,44.1550000
EURRUB,D,11/13/13,000000,44.0630000
EURRUB,D,11/14/13,000000,43.9730000
EURRUB,D,11/15/13,000000,43.9190000
EURRUB,D,11/16/13,000000,43.9640000
EURRUB,D,11/18/13,000000,43.9490000
EURRUB,D,11/19/13,000000,44.2820000
EURRUB,D,11/20/13,000000,44.1530000
EURRUB,D,11/21/13,000000,44.4230000
EURRUB,D,11/22/13,000000,44.3340000
EURRUB,D,11/23/13,000000,44.3940000
EURRUB,D,11/25/13,000000,44.5000000
EURRUB,D,11/26/13,000000,44.6780000
EURRUB,D,11/27/13,000000,45.0401000
EURRUB,D,11/28/13,000000,45.0810000
EURRUB,D,11/29/13,000000,45.0069000
EURRUB,D,11/30/13,000000,45.0070000
EURRUB,D,12/02/13,000000,44.9710000
EURRUB,D,12/03/13,000000,45.2040000
EURRUB,D,12/04/13,000000,45.0830000
EURRUB,D,12/05/13,000000,45.0580000
EURRUB,D,12/06/13,000000,44.7824000
EURRUB,D,12/07/13,000000,44.8040000
EURRUB,D,12/08/13,000000,44.9710000
EURRUB,D,12/09/13,000000,44.9820000
EURRUB,D,12/10/13,000000,45.0070000
EURRUB,D,12/11/13,000000,45.1630000
EURRUB,D,12/12/13,000000,45.0680000
EURRUB,D,12/13/13,000000,45.1130000
EURRUB,D,12/14/13,000000,45.1610000
EURRUB,D,12/16/13,000000,45.2700000
EURRUB,D,12/17/13,000000,45.3830000
EURRUB,D,12/18/13,000000,45.1470000
EURRUB,D,12/19/13,000000,45.0340000
EURRUB,D,12/20/13,000000,45.0781000
EURRUB,D,12/21/13,000000,45.0720000
EURRUB,D,12/23/13,000000,44.7520000
EURRUB,D,12/24/13,000000,44.6380000
EURRUB,D,12/25/13,000000,44.7030000
EURRUB,D,12/26/13,000000,44.7500000
EURRUB,D,12/27/13,000000,44.7742000
EURRUB,D,12/28/13,000000,44.7580000
EURRUB,D,12/30/13,000000,45.2700000
EURRUB,D,12/31/13,000000,45.0800000
EURRUB,D,01/01/14,000000,45.1687000
EURRUB,D,01/02/14,000000,45.1750000
EURRUB,D,01/03/14,000000,45.1464000
EURRUB,D,01/04/14,000000,45.1120000
EURRUB,D,01/06/14,000000,45.2470000
EURRUB,D,01/07/14,000000,45.1180000
EURRUB,D,01/08/14,000000,45.0598000
EURRUB,D,01/09/14,000000,45.1350000
EURRUB,D,01/10/14,000000,45.0220000
EURRUB,D,01/11/14,000000,45.0880000
EURRUB,D,01/12/14,000000,45.1070000
EURRUB,D,01/13/14,000000,45.4890000
EURRUB,D,01/14/14,000000,45.5250000
EURRUB,D,01/15/14,000000,45.4270000
EURRUB,D,01/16/14,000000,45.4820000
EURRUB,D,01/17/14,000000,45.4516000
EURRUB,D,01/18/14,000000,45.4790000
EURRUB,D,01/20/14,000000,45.8100000
EURRUB,D,01/21/14,000000,46.0080000
EURRUB,D,01/22/14,000000,45.9720000
EURRUB,D,01/23/14,000000,46.7523000
EURRUB,D,01/24/14,000000,47.1960000
EURRUB,D,01/25/14,000000,47.1540000
EURRUB,D,01/27/14,000000,47.3630000
EURRUB,D,01/28/14,000000,47.4150000
EURRUB,D,01/29/14,000000,48.0320000
EURRUB,D,01/30/14,000000,47.2820000
EURRUB,D,01/31/14,000000,47.4121000
EURRUB,D,02/01/14,000000,47.3480000
EURRUB,D,02/03/14,000000,47.9380000
EURRUB,D,02/04/14,000000,47.2640000
EURRUB,D,02/05/14,000000,47.2057000
EURRUB,D,02/06/14,000000,47.1740000
EURRUB,D,02/07/14,000000,47.3610000
EURRUB,D,02/08/14,000000,47.4510000
EURRUB,D,02/09/14,000000,47.3730000
EURRUB,D,02/10/14,000000,47.3820000
EURRUB,D,02/11/14,000000,47.3760000
EURRUB,D,02/12/14,000000,47.3470000
EURRUB,D,02/13/14,000000,48.0250000
EURRUB,D,02/14/14,000000,48.0878000
EURRUB,D,02/15/14,000000,48.0470000
EURRUB,D,02/16/14,000000,48.0620000
EURRUB,D,02/17/14,000000,48.2464000
EURRUB,D,02/18/14,000000,48.7780000
EURRUB,D,02/19/14,000000,49.1790000
EURRUB,D,02/20/14,000000,49.0910000
EURRUB,D,02/21/14,000000,48.7757000
EURRUB,D,02/22/14,000000,48.8690000
EURRUB,D,02/23/14,000000,48.8430000
EURRUB,D,02/24/14,000000,48.7137000
EURRUB,D,02/25/14,000000,49.0690000
EURRUB,D,02/26/14,000000,49.2750000
EURRUB,D,02/27/14,000000,49.4320000
EURRUB,D,02/28/14,000000,49.7238000
EURRUB,D,03/01/14,000000,49.7770000
EURRUB,D,03/02/14,000000,49.5280000
EURRUB,D,03/03/14,000000,50.1330000
EURRUB,D,03/04/14,000000,49.5060000
EURRUB,D,03/05/14,000000,49.4790000
EURRUB,D,03/06/14,000000,50.1200000
EURRUB,D,03/07/14,000000,50.4461000
EURRUB,D,03/08/14,000000,50.5660000
EURRUB,D,03/09/14,000000,50.3880000
EURRUB,D,03/10/14,000000,50.4480000
EURRUB,D,03/11/14,000000,50.5040000
EURRUB,D,03/12/14,000000,50.7510000
EURRUB,D,03/13/14,000000,50.7660000
EURRUB,D,03/14/14,000000,50.8240000
EURRUB,D,03/15/14,000000,50.8460000
EURRUB,D,03/17/14,000000,50.5072000
EURRUB,D,03/18/14,000000,50.4520000
EURRUB,D,03/19/14,000000,49.9820000
EURRUB,D,03/20/14,000000,50.1478000
EURRUB,D,03/21/14,000000,49.9640000
EURRUB,D,03/22/14,000000,49.9890000
EURRUB,D,03/24/14,000000,49.9110000
EURRUB,D,03/25/14,000000,49.0461000
EURRUB,D,03/26/14,000000,49.0130000
EURRUB,D,03/27/14,000000,48.9300000
EURRUB,D,03/28/14,000000,49.1610000
EURRUB,D,03/29/14,000000,49.1520000
EURRUB,D,03/30/14,000000,49.0440000
EURRUB,D,03/31/14,000000,48.2410000
EURRUB,D,04/01/14,000000,48.3690000
EURRUB,D,04/02/14,000000,48.7750000
EURRUB,D,04/03/14,000000,48.8123000
EURRUB,D,04/04/14,000000,48.3685000
EURRUB,D,04/05/14,000000,48.4060000
EURRUB,D,04/07/14,000000,48.8848000
EURRUB,D,04/08/14,000000,49.2160000
EURRUB,D,04/09/14,000000,49.2300000
EURRUB,D,04/10/14,000000,49.3680000
EURRUB,D,04/11/14,000000,49.4660000
EURRUB,D,04/12/14,000000,49.6270000
EURRUB,D,04/13/14,000000,49.4260000
EURRUB,D,04/14/14,000000,49.6450000
EURRUB,D,04/15/14,000000,50.0541000
EURRUB,D,04/16/14,000000,49.7910000
EURRUB,D,04/17/14,000000,49.0190000
EURRUB,D,04/18/14,000000,49.1434000
EURRUB,D,04/19/14,000000,49.0960000
EURRUB,D,04/21/14,000000,49.1820000
EURRUB,D,04/22/14,000000,49.2810000
EURRUB,D,04/23/14,000000,49.3070000
EURRUB,D,04/24/14,000000,49.4113000
EURRUB,D,04/25/14,000000,49.8510000
EURRUB,D,04/26/14,000000,49.8190000
EURRUB,D,04/27/14,000000,49.7960000
EURRUB,D,04/28/14,000000,49.5902000
EURRUB,D,04/29/14,000000,49.2250000
EURRUB,D,04/30/14,000000,49.3966000
EURRUB,D,05/01/14,000000,49.3760000
EURRUB,D,05/02/14,000000,49.7290000
EURRUB,D,05/03/14,000000,49.6800000
EURRUB,D,05/05/14,000000,49.5440000
EURRUB,D,05/06/14,000000,49.4200000
EURRUB,D,05/07/14,000000,48.6260000
EURRUB,D,05/08/14,000000,48.4880000
EURRUB,D,05/09/14,000000,48.4370000
EURRUB,D,05/10/14,000000,48.4080000
EURRUB,D,05/11/14,000000,48.4080000
EURRUB,D,05/12/14,000000,48.1590000
EURRUB,D,05/13/14,000000,47.7465000
EURRUB,D,05/14/14,000000,47.6250000
EURRUB,D,05/15/14,000000,47.6323000
EURRUB,D,05/16/14,000000,47.5980000
EURRUB,D,05/17/14,000000,47.6240000
EURRUB,D,05/18/14,000000,47.5530000
EURRUB,D,05/19/14,000000,47.3650000
EURRUB,D,05/20/14,000000,47.2920000
EURRUB,D,05/21/14,000000,46.9060000
EURRUB,D,05/22/14,000000,46.8730000
EURRUB,D,05/23/14,000000,46.4200000
EURRUB,D,05/24/14,000000,46.4890000
EURRUB,D,05/25/14,000000,46.4610000
EURRUB,D,05/26/14,000000,46.6340000
EURRUB,D,05/27/14,000000,46.8620000
EURRUB,D,05/28/14,000000,46.9430000
EURRUB,D,05/29/14,000000,47.1376000
EURRUB,D,05/30/14,000000,47.5400000
EURRUB,D,05/31/14,000000,47.5560000
EURRUB,D,06/01/14,000000,47.5990000
EURRUB,D,06/02/14,000000,47.5109000
EURRUB,D,06/03/14,000000,47.7130000
EURRUB,D,06/04/14,000000,47.5438000
EURRUB,D,06/05/14,000000,47.3920000
EURRUB,D,06/06/14,000000,46.9360000
EURRUB,D,06/07/14,000000,46.9350000
EURRUB,D,06/08/14,000000,46.9390000
EURRUB,D,06/09/14,000000,46.6560000
EURRUB,D,06/10/14,000000,46.5236000
EURRUB,D,06/11/14,000000,46.4690000
EURRUB,D,06/12/14,000000,46.5850000
EURRUB,D,06/13/14,000000,46.5290000
EURRUB,D,06/14/14,000000,46.5540000
EURRUB,D,06/15/14,000000,46.5080000
EURRUB,D,06/16/14,000000,46.9890000
EURRUB,D,06/17/14,000000,47.1560000
EURRUB,D,06/18/14,000000,46.7250000
EURRUB,D,06/19/14,000000,46.7490000
EURRUB,D,06/20/14,000000,46.8550000
EURRUB,D,06/21/14,000000,46.8860000
EURRUB,D,06/22/14,000000,46.8400000
EURRUB,D,06/23/14,000000,46.3890000
EURRUB,D,06/24/14,000000,46.0060000
EURRUB,D,06/25/14,000000,46.0050000
EURRUB,D,06/26/14,000000,45.8260000
EURRUB,D,06/27/14,000000,46.0210000
EURRUB,D,06/28/14,000000,46.0420000
EURRUB,D,06/29/14,000000,46.0430000
EURRUB,D,06/30/14,000000,46.5090000
EURRUB,D,07/01/14,000000,46.9510000
EURRUB,D,07/02/14,000000,46.8190000
EURRUB,D,07/03/14,000000,46.6380000
EURRUB,D,07/04/14,000000,46.7590000
EURRUB,D,07/05/14,000000,46.7750000
EURRUB,D,07/07/14,000000,46.8740000
EURRUB,D,07/08/14,000000,46.5960000
EURRUB,D,07/09/14,000000,46.2730000
EURRUB,D,07/10/14,000000,46.1590000
EURRUB,D,07/11/14,000000,46.4870000
EURRUB,D,07/12/14,000000,46.5320000
EURRUB,D,07/13/14,000000,46.4870000
EURRUB,D,07/14/14,000000,46.7291000
EURRUB,D,07/15/14,000000,46.6517000
