TICKER,PER,DATE,TIME,CLOSE USDRUB
USDRUB,D,06/08/12,000000,32.4300000
USDRUB,D,06/09/12,000000,32.5200000
USDRUB,D,06/11/12,000000,32.7600000
USDRUB,D,06/12/12,000000,32.9900000
USDRUB,D,06/13/12,000000,32.5700000
USDRUB,D,06/14/12,000000,32.5100000
USDRUB,D,06/15/12,000000,32.3700000
USDRUB,D,06/16/12,000000,32.4900000
USDRUB,D,06/17/12,000000,32.3800000
USDRUB,D,06/18/12,000000,32.3800000
USDRUB,D,06/19/12,000000,32.3500000
USDRUB,D,06/20/12,000000,32.5800000
USDRUB,D,06/21/12,000000,33.1800000
USDRUB,D,06/22/12,000000,33.1500000
USDRUB,D,06/23/12,000000,33.2100000
USDRUB,D,06/24/12,000000,33.2100000
USDRUB,D,06/25/12,000000,33.1600000
USDRUB,D,06/26/12,000000,32.8500000
USDRUB,D,06/27/12,000000,32.9700000
USDRUB,D,06/28/12,000000,33.1500000
USDRUB,D,06/29/12,000000,32.3700000
USDRUB,D,06/30/12,000000,32.4200000
USDRUB,D,07/02/12,000000,32.5600000
USDRUB,D,07/03/12,000000,32.2200000
USDRUB,D,07/04/12,000000,32.3100000
USDRUB,D,07/05/12,000000,32.5100000
USDRUB,D,07/06/12,000000,32.8600000
USDRUB,D,07/07/12,000000,32.7800000
USDRUB,D,07/08/12,000000,32.8700000
USDRUB,D,07/09/12,000000,32.9800000
USDRUB,D,07/10/12,000000,32.9000000
USDRUB,D,07/11/12,000000,32.6900000
USDRUB,D,07/12/12,000000,32.7300000
USDRUB,D,07/13/12,000000,32.5700000
USDRUB,D,07/14/12,000000,32.5700000
USDRUB,D,07/15/12,000000,32.5700000
USDRUB,D,07/16/12,000000,32.5100000
USDRUB,D,07/17/12,000000,32.3500000
USDRUB,D,07/18/12,000000,32.2200000
USDRUB,D,07/19/12,000000,31.8200000
USDRUB,D,07/20/12,000000,32.0300000
USDRUB,D,07/21/12,000000,32.0300000
USDRUB,D,07/22/12,000000,32.1100000
USDRUB,D,07/23/12,000000,32.6000000
USDRUB,D,07/24/12,000000,32.9200000
USDRUB,D,07/25/12,000000,32.7500000
USDRUB,D,07/26/12,000000,32.3400000
USDRUB,D,07/27/12,000000,31.9800000
USDRUB,D,07/28/12,000000,32.0600000
USDRUB,D,07/30/12,000000,32.1800000
USDRUB,D,07/31/12,000000,32.2000000
USDRUB,D,08/01/12,000000,32.4000000
USDRUB,D,08/02/12,000000,32.5250000
USDRUB,D,08/03/12,000000,31.9800000
USDRUB,D,08/04/12,000000,31.9600000
USDRUB,D,08/05/12,000000,31.9800000
USDRUB,D,08/06/12,000000,31.5500000
USDRUB,D,08/07/12,000000,31.5400000
USDRUB,D,08/08/12,000000,31.5300000
USDRUB,D,08/09/12,000000,31.7100000
USDRUB,D,08/10/12,000000,31.7700000
USDRUB,D,08/11/12,000000,31.9000000
USDRUB,D,08/12/12,000000,31.8300000
USDRUB,D,08/13/12,000000,31.8600000
USDRUB,D,08/14/12,000000,31.8300000
USDRUB,D,08/15/12,000000,31.8600000
USDRUB,D,08/16/12,000000,31.8000000
USDRUB,D,08/17/12,000000,32.0500000
USDRUB,D,08/18/12,000000,32.0600000
USDRUB,D,08/19/12,000000,32.0300000
USDRUB,D,08/20/12,000000,32.0100000
USDRUB,D,08/21/12,000000,31.8100000
USDRUB,D,08/22/12,000000,31.7800000
USDRUB,D,08/23/12,000000,31.7500000
USDRUB,D,08/24/12,000000,31.8000000
USDRUB,D,08/25/12,000000,31.8600000
USDRUB,D,08/26/12,000000,31.8100000
USDRUB,D,08/27/12,000000,31.9200000
USDRUB,D,08/28/12,000000,31.9800000
USDRUB,D,08/29/12,000000,32.2000000
USDRUB,D,08/30/12,000000,32.5400000
USDRUB,D,08/31/12,000000,32.2500000
USDRUB,D,09/01/12,000000,32.2900000
USDRUB,D,09/02/12,000000,32.2500000
USDRUB,D,09/03/12,000000,32.3100000
USDRUB,D,09/04/12,000000,32.2900000
USDRUB,D,09/05/12,000000,32.2900000
USDRUB,D,09/06/12,000000,31.9800000
USDRUB,D,09/07/12,000000,31.6500000
USDRUB,D,09/08/12,000000,31.8000000
USDRUB,D,09/10/12,000000,31.6700000
USDRUB,D,09/11/12,000000,31.4600000
USDRUB,D,09/12/12,000000,31.4800000
USDRUB,D,09/13/12,000000,31.0600000
USDRUB,D,09/14/12,000000,30.6100000
USDRUB,D,09/15/12,000000,30.6600000
USDRUB,D,09/16/12,000000,30.4900000
USDRUB,D,09/17/12,000000,30.6500000
USDRUB,D,09/18/12,000000,30.9100000
USDRUB,D,09/19/12,000000,31.1900000
USDRUB,D,09/20/12,000000,31.1500000
USDRUB,D,09/21/12,000000,31.0300000
USDRUB,D,09/22/12,000000,31.0500000
USDRUB,D,09/23/12,000000,31.0300000
USDRUB,D,09/24/12,000000,31.1400000
USDRUB,D,09/25/12,000000,31.1800000
USDRUB,D,09/26/12,000000,31.2900000
USDRUB,D,09/27/12,000000,30.9800000
USDRUB,D,09/28/12,000000,31.1800000
USDRUB,D,09/29/12,000000,31.1900000
USDRUB,D,09/30/12,000000,31.1900000
USDRUB,D,10/01/12,000000,31.1600000
USDRUB,D,10/02/12,000000,31.1400000
USDRUB,D,10/03/12,000000,31.1500000
USDRUB,D,10/04/12,000000,30.9500000
USDRUB,D,10/05/12,000000,31.0000000
USDRUB,D,10/06/12,000000,30.9900000
USDRUB,D,10/07/12,000000,31.0000000
USDRUB,D,10/08/12,000000,31.1700000
USDRUB,D,10/09/12,000000,31.1400000
USDRUB,D,10/10/12,000000,31.0900000
USDRUB,D,10/11/12,000000,31.0300000
USDRUB,D,10/12/12,000000,31.0700000
USDRUB,D,10/13/12,000000,31.0900000
USDRUB,D,10/14/12,000000,31.0900000
USDRUB,D,10/15/12,000000,30.9800000
USDRUB,D,10/16/12,000000,30.8500000
USDRUB,D,10/17/12,000000,30.7400000
USDRUB,D,10/18/12,000000,30.7800000
USDRUB,D,10/19/12,000000,30.8800000
USDRUB,D,10/20/12,000000,30.8800000
USDRUB,D,10/21/12,000000,30.8600000
USDRUB,D,10/22/12,000000,31.1000000
USDRUB,D,10/23/12,000000,31.3800000
USDRUB,D,10/24/12,000000,31.4100000
USDRUB,D,10/25/12,000000,31.3200000
USDRUB,D,10/26/12,000000,31.4000000
USDRUB,D,10/27/12,000000,31.4700000
USDRUB,D,10/29/12,000000,31.4800000
USDRUB,D,10/30/12,000000,31.3800000
USDRUB,D,10/31/12,000000,31.3500000
USDRUB,D,11/01/12,000000,31.2800000
USDRUB,D,11/02/12,000000,31.4800000
USDRUB,D,11/03/12,000000,31.3200000
USDRUB,D,11/04/12,000000,31.4700000
USDRUB,D,11/05/12,000000,31.6200000
USDRUB,D,11/06/12,000000,31.3300000
USDRUB,D,11/07/12,000000,31.5500000
USDRUB,D,11/08/12,000000,31.4800000
USDRUB,D,11/09/12,000000,31.5500000
USDRUB,D,11/10/12,000000,31.5600000
USDRUB,D,11/11/12,000000,31.5900000
USDRUB,D,11/12/12,000000,31.6200000
USDRUB,D,11/13/12,000000,31.7400000
USDRUB,D,11/14/12,000000,31.6900000
USDRUB,D,11/15/12,000000,31.6700000
USDRUB,D,11/16/12,000000,31.6700000
USDRUB,D,11/17/12,000000,31.8700000
USDRUB,D,11/18/12,000000,31.7100000
USDRUB,D,11/19/12,000000,31.4300000
USDRUB,D,11/20/12,000000,31.3200000
USDRUB,D,11/21/12,000000,31.1400000
USDRUB,D,11/22/12,000000,31.1600000
USDRUB,D,11/23/12,000000,31.0200000
USDRUB,D,11/24/12,000000,31.0200000
USDRUB,D,11/25/12,000000,31.0500000
USDRUB,D,11/26/12,000000,31.0100000
USDRUB,D,11/27/12,000000,31.0600000
USDRUB,D,11/28/12,000000,31.0900000
USDRUB,D,11/29/12,000000,30.8300000
USDRUB,D,11/30/12,000000,30.8500000
USDRUB,D,12/01/12,000000,30.8900000
USDRUB,D,12/03/12,000000,30.8900000
USDRUB,D,12/04/12,000000,30.8000000
USDRUB,D,12/05/12,000000,30.7400000
USDRUB,D,12/06/12,000000,30.9200000
USDRUB,D,12/07/12,000000,30.7700000
USDRUB,D,12/08/12,000000,30.8400000
USDRUB,D,12/09/12,000000,30.9000000
USDRUB,D,12/10/12,000000,30.7300000
USDRUB,D,12/11/12,000000,30.6800000
USDRUB,D,12/12/12,000000,30.5200000
USDRUB,D,12/13/12,000000,30.7300000
USDRUB,D,12/14/12,000000,30.7200000
USDRUB,D,12/15/12,000000,30.7200000
USDRUB,D,12/16/12,000000,30.7000000
USDRUB,D,12/17/12,000000,30.9900000
USDRUB,D,12/18/12,000000,30.7100000
USDRUB,D,12/19/12,000000,30.7400000
USDRUB,D,12/20/12,000000,30.6700000
USDRUB,D,12/21/12,000000,30.8300000
USDRUB,D,12/22/12,000000,30.8400000
USDRUB,D,12/23/12,000000,30.8400000
USDRUB,D,12/24/12,000000,30.6100000
USDRUB,D,12/25/12,000000,30.7000000
USDRUB,D,12/26/12,000000,30.5800000
USDRUB,D,12/27/12,000000,30.4100000
USDRUB,D,12/28/12,000000,30.3500000
USDRUB,D,12/29/12,000000,30.3500000
USDRUB,D,12/30/12,000000,30.3500000
USDRUB,D,12/31/12,000000,30.5600000
USDRUB,D,01/01/13,000000,30.5700000
USDRUB,D,01/02/13,000000,30.1800000
USDRUB,D,01/03/13,000000,30.2500000
USDRUB,D,01/04/13,000000,30.3200000
USDRUB,D,01/05/13,000000,30.3800000
USDRUB,D,01/06/13,000000,30.3200000
USDRUB,D,01/07/13,000000,30.3300000
USDRUB,D,01/08/13,000000,30.2900000
USDRUB,D,01/09/13,000000,30.3600000
USDRUB,D,01/10/13,000000,30.2200000
USDRUB,D,01/11/13,000000,30.3300000
USDRUB,D,01/12/13,000000,30.3300000
USDRUB,D,01/13/13,000000,30.3000000
USDRUB,D,01/14/13,000000,30.2700000
USDRUB,D,01/15/13,000000,30.3300000
USDRUB,D,01/16/13,000000,30.2900000
USDRUB,D,01/17/13,000000,30.1700000
USDRUB,D,01/18/13,000000,30.2600000
USDRUB,D,01/19/13,000000,30.2800000
USDRUB,D,01/20/13,000000,30.2700000
USDRUB,D,01/21/13,000000,30.2500000
USDRUB,D,01/22/13,000000,30.2100000
USDRUB,D,01/23/13,000000,30.1500000
USDRUB,D,01/24/13,000000,30.0700000
USDRUB,D,01/25/13,000000,30.0300000
USDRUB,D,01/26/13,000000,30.0400000
USDRUB,D,01/27/13,000000,30.0300000
USDRUB,D,01/28/13,000000,30.1800000
USDRUB,D,01/29/13,000000,30.0400000
USDRUB,D,01/30/13,000000,30.0200000
USDRUB,D,01/31/13,000000,30.0000000
USDRUB,D,02/01/13,000000,29.8500000
USDRUB,D,02/02/13,000000,29.8500000
USDRUB,D,02/03/13,000000,29.8600000
USDRUB,D,02/04/13,000000,30.0600000
USDRUB,D,02/05/13,000000,29.9500000
USDRUB,D,02/06/13,000000,30.0500000
USDRUB,D,02/07/13,000000,30.1900000
USDRUB,D,02/08/13,000000,30.1500000
USDRUB,D,02/09/13,000000,30.1500000
USDRUB,D,02/10/13,000000,30.1600000
USDRUB,D,02/11/13,000000,30.1500000
USDRUB,D,02/12/13,000000,30.0300000
USDRUB,D,02/13/13,000000,30.0500000
USDRUB,D,02/14/13,000000,30.1100000
USDRUB,D,02/15/13,000000,30.1100000
USDRUB,D,02/16/13,000000,30.1200000
USDRUB,D,02/17/13,000000,30.1400000
USDRUB,D,02/18/13,000000,30.1300000
USDRUB,D,02/19/13,000000,30.0700000
USDRUB,D,02/20/13,000000,30.1800000
USDRUB,D,02/21/13,000000,30.4800000
USDRUB,D,02/22/13,000000,30.3800000
USDRUB,D,02/23/13,000000,30.4500000
USDRUB,D,02/24/13,000000,30.3900000
USDRUB,D,02/25/13,000000,30.4200000
USDRUB,D,02/26/13,000000,30.6100000
USDRUB,D,02/27/13,000000,30.5200000
USDRUB,D,02/28/13,000000,30.6100000
USDRUB,D,03/01/13,000000,30.6900000
USDRUB,D,03/02/13,000000,30.7400000
USDRUB,D,03/03/13,000000,30.6900000
USDRUB,D,03/04/13,000000,30.7700000
USDRUB,D,03/05/13,000000,30.6200000
USDRUB,D,03/06/13,000000,30.7200000
USDRUB,D,03/07/13,000000,30.6900000
USDRUB,D,03/08/13,000000,30.7900000
USDRUB,D,03/09/13,000000,30.7800000
USDRUB,D,03/10/13,000000,30.7700000
USDRUB,D,03/11/13,000000,30.7000000
USDRUB,D,03/12/13,000000,30.6900000
USDRUB,D,03/13/13,000000,30.7900000
USDRUB,D,03/14/13,000000,30.7100000
USDRUB,D,03/15/13,000000,30.6500000
USDRUB,D,03/16/13,000000,30.6200000
USDRUB,D,03/17/13,000000,30.6800000
USDRUB,D,03/18/13,000000,30.8100000
USDRUB,D,03/19/13,000000,30.9600000
USDRUB,D,03/20/13,000000,30.8600000
USDRUB,D,03/21/13,000000,30.9200000
USDRUB,D,03/22/13,000000,30.8300000
USDRUB,D,03/23/13,000000,30.8100000
USDRUB,D,03/24/13,000000,30.8400000
USDRUB,D,03/25/13,000000,30.8900000
USDRUB,D,03/26/13,000000,30.8500000
USDRUB,D,03/27/13,000000,31.0300000
USDRUB,D,03/28/13,000000,31.0800000
USDRUB,D,03/29/13,000000,31.0600000
USDRUB,D,03/30/13,000000,31.0500000
USDRUB,D,04/01/13,000000,31.0700000
USDRUB,D,04/02/13,000000,31.3100000
USDRUB,D,04/03/13,000000,31.6400000
USDRUB,D,04/04/13,000000,31.5800000
USDRUB,D,04/05/13,000000,31.5100000
USDRUB,D,04/06/13,000000,31.5100000
USDRUB,D,04/07/13,000000,31.4900000
USDRUB,D,04/08/13,000000,31.2100000
USDRUB,D,04/09/13,000000,31.0100000
USDRUB,D,04/10/13,000000,30.8600000
USDRUB,D,04/11/13,000000,30.8700000
USDRUB,D,04/12/13,000000,31.0600000
USDRUB,D,04/13/13,000000,31.0600000
USDRUB,D,04/14/13,000000,31.0500000
USDRUB,D,04/15/13,000000,31.4700000
USDRUB,D,04/16/13,000000,31.2300000
USDRUB,D,04/17/13,000000,31.8800000
USDRUB,D,04/18/13,000000,31.5600000
USDRUB,D,04/19/13,000000,31.6500000
USDRUB,D,04/20/13,000000,31.7100000
USDRUB,D,04/21/13,000000,31.7200000
USDRUB,D,04/22/13,000000,31.5600000
USDRUB,D,04/23/13,000000,31.6300000
USDRUB,D,04/24/13,000000,31.4600000
USDRUB,D,04/25/13,000000,31.1400000
USDRUB,D,04/26/13,000000,31.2600000
USDRUB,D,04/27/13,000000,31.2700000
USDRUB,D,04/28/13,000000,31.3000000
USDRUB,D,04/29/13,000000,30.9200000
USDRUB,D,04/30/13,000000,31.1400000
USDRUB,D,05/01/13,000000,31.3300000
USDRUB,D,05/02/13,000000,31.1700000
USDRUB,D,05/03/13,000000,31.1300000
USDRUB,D,05/04/13,000000,31.0800000
USDRUB,D,05/06/13,000000,31.0200000
USDRUB,D,05/07/13,000000,31.0700000
USDRUB,D,05/08/13,000000,31.1400000
USDRUB,D,05/09/13,000000,31.2300000
USDRUB,D,05/10/13,000000,31.4000000
USDRUB,D,05/12/13,000000,31.4000000
USDRUB,D,05/13/13,000000,31.3300000
USDRUB,D,05/14/13,000000,31.3400000
USDRUB,D,05/15/13,000000,31.4500000
USDRUB,D,05/16/13,000000,31.3600000
USDRUB,D,05/17/13,000000,31.4300000
USDRUB,D,05/18/13,000000,31.4200000
USDRUB,D,05/19/13,000000,31.4200000
USDRUB,D,05/20/13,000000,31.2500000
USDRUB,D,05/21/13,000000,31.2200000
USDRUB,D,05/22/13,000000,31.4100000
USDRUB,D,05/23/13,000000,31.4200000
USDRUB,D,05/24/13,000000,31.3300000
USDRUB,D,05/25/13,000000,31.3400000
USDRUB,D,05/27/13,000000,31.3400000
USDRUB,D,05/28/13,000000,31.5200000
USDRUB,D,05/29/13,000000,31.6100000
USDRUB,D,05/30/13,000000,31.7300000
USDRUB,D,05/31/13,000000,31.9200000
USDRUB,D,06/01/13,000000,31.9400000
USDRUB,D,06/03/13,000000,31.7900000
USDRUB,D,06/04/13,000000,31.9300000
USDRUB,D,06/05/13,000000,32.1600000
USDRUB,D,06/06/13,000000,32.1300000
USDRUB,D,06/07/13,000000,32.1400000
USDRUB,D,06/08/13,000000,32.1700000
USDRUB,D,06/10/13,000000,32.3100000
USDRUB,D,06/11/13,000000,32.3900000
USDRUB,D,06/12/13,000000,32.2200000
USDRUB,D,06/13/13,000000,31.9500000
USDRUB,D,06/14/13,000000,31.7200000
USDRUB,D,06/15/13,000000,31.7200000
USDRUB,D,06/16/13,000000,31.7300000
USDRUB,D,06/17/13,000000,31.7800000
USDRUB,D,06/18/13,000000,31.9900000
USDRUB,D,06/19/13,000000,32.3200000
USDRUB,D,06/20/13,000000,33.0000000
USDRUB,D,06/21/13,000000,32.7700000
USDRUB,D,06/22/13,000000,32.7700000
USDRUB,D,06/23/13,000000,32.7800000
USDRUB,D,06/24/13,000000,32.7400000
USDRUB,D,06/25/13,000000,32.8200000
USDRUB,D,06/26/13,000000,32.9600000
USDRUB,D,06/27/13,000000,32.7800000
USDRUB,D,06/28/13,000000,32.8300000
USDRUB,D,06/29/13,000000,32.8500000
USDRUB,D,06/30/13,000000,32.8400000
USDRUB,D,07/01/13,000000,32.9900000
USDRUB,D,07/02/13,000000,33.1800000
USDRUB,D,07/03/13,000000,33.1300000
USDRUB,D,07/04/13,000000,33.2100000
USDRUB,D,07/05/13,000000,33.3400000
USDRUB,D,07/06/13,000000,33.3500000
USDRUB,D,07/07/13,000000,33.3300000
USDRUB,D,07/08/13,000000,33.2000000
USDRUB,D,07/09/13,000000,32.9600000
USDRUB,D,07/10/13,000000,32.9200000
USDRUB,D,07/11/13,000000,32.5000000
USDRUB,D,07/12/13,000000,32.6300000
USDRUB,D,07/13/13,000000,32.6300000
USDRUB,D,07/14/13,000000,32.6600000
USDRUB,D,07/15/13,000000,32.5500000
USDRUB,D,07/16/13,000000,32.4100000
USDRUB,D,07/17/13,000000,32.2800000
USDRUB,D,07/18/13,000000,32.4900000
USDRUB,D,07/19/13,000000,32.3600000
USDRUB,D,07/20/13,000000,32.4000000
USDRUB,D,07/21/13,000000,32.3800000
USDRUB,D,07/22/13,000000,32.3100000
USDRUB,D,07/23/13,000000,32.2700000
USDRUB,D,07/24/13,000000,32.4700000
USDRUB,D,07/25/13,000000,32.6100000
USDRUB,D,07/26/13,000000,32.8100000
USDRUB,D,07/27/13,000000,32.8200000
USDRUB,D,07/28/13,000000,32.7900000
USDRUB,D,07/29/13,000000,32.8400000
USDRUB,D,07/30/13,000000,32.9600000
USDRUB,D,07/31/13,000000,32.9600000
USDRUB,D,08/01/13,000000,33.0800000
USDRUB,D,08/02/13,000000,32.8300000
USDRUB,D,08/03/13,000000,32.8300000
USDRUB,D,08/05/13,000000,32.8800000
USDRUB,D,08/06/13,000000,32.9700000
USDRUB,D,08/07/13,000000,32.9600000
USDRUB,D,08/08/13,000000,32.8300000
USDRUB,D,08/09/13,000000,32.8900000
USDRUB,D,08/10/13,000000,32.8600000
USDRUB,D,08/11/13,000000,32.8800000
USDRUB,D,08/12/13,000000,33.0000000
USDRUB,D,08/13/13,000000,33.0700000
USDRUB,D,08/14/13,000000,33.0600000
USDRUB,D,08/15/13,000000,32.8700000
USDRUB,D,08/16/13,000000,32.9300000
USDRUB,D,08/17/13,000000,32.8900000
USDRUB,D,08/19/13,000000,32.9600000
USDRUB,D,08/20/13,000000,32.9300000
USDRUB,D,08/21/13,000000,33.2100000
USDRUB,D,08/22/13,000000,33.0500000
USDRUB,D,08/23/13,000000,33.0100000
USDRUB,D,08/24/13,000000,33.0300000
USDRUB,D,08/26/13,000000,33.0600000
USDRUB,D,08/27/13,000000,33.1800000
USDRUB,D,08/28/13,000000,33.2000000
USDRUB,D,08/29/13,000000,33.2200000
USDRUB,D,08/30/13,000000,33.2600000
USDRUB,D,08/31/13,000000,33.2700000
USDRUB,D,09/02/13,000000,33.3800000
USDRUB,D,09/03/13,000000,33.5100000
USDRUB,D,09/04/13,000000,33.3200000
USDRUB,D,09/05/13,000000,33.4300000
USDRUB,D,09/06/13,000000,33.2700000
USDRUB,D,09/07/13,000000,33.3200000
USDRUB,D,09/09/13,000000,33.1700000
USDRUB,D,09/10/13,000000,32.9600000
USDRUB,D,09/11/13,000000,32.7600000
USDRUB,D,09/12/13,000000,32.6400000
USDRUB,D,09/13/13,000000,32.4900000
USDRUB,D,09/14/13,000000,32.5400000
USDRUB,D,09/16/13,000000,32.3100000
USDRUB,D,09/17/13,000000,32.1900000
USDRUB,D,09/18/13,000000,31.8100000
USDRUB,D,09/19/13,000000,31.6500000
USDRUB,D,09/20/13,000000,31.8600000
USDRUB,D,09/21/13,000000,31.8300000
USDRUB,D,09/23/13,000000,31.8000000
USDRUB,D,09/24/13,000000,31.8800000
USDRUB,D,09/25/13,000000,32.0700000
USDRUB,D,09/26/13,000000,32.3200000
USDRUB,D,09/27/13,000000,32.3300000
USDRUB,D,09/28/13,000000,32.3400000
USDRUB,D,09/29/13,000000,32.3100000
USDRUB,D,09/30/13,000000,32.4000000
USDRUB,D,10/01/13,000000,32.2200000
USDRUB,D,10/02/13,000000,32.2000000
USDRUB,D,10/03/13,000000,32.1300000
USDRUB,D,10/04/13,000000,32.1700000
USDRUB,D,10/05/13,000000,32.1800000
USDRUB,D,10/07/13,000000,32.2700000
USDRUB,D,10/08/13,000000,32.4000000
USDRUB,D,10/09/13,000000,32.3200000
USDRUB,D,10/10/13,000000,32.1700000
USDRUB,D,10/11/13,000000,32.2100000
USDRUB,D,10/12/13,000000,32.2800000
USDRUB,D,10/14/13,000000,32.2600000
USDRUB,D,10/15/13,000000,32.2800000
USDRUB,D,10/16/13,000000,32.0500000
USDRUB,D,10/17/13,000000,31.8700000
USDRUB,D,10/18/13,000000,31.9100000
USDRUB,D,10/19/13,000000,31.8400000
USDRUB,D,10/20/13,000000,31.8600000
USDRUB,D,10/21/13,000000,31.9600000
USDRUB,D,10/22/13,000000,31.6800000
USDRUB,D,10/23/13,000000,31.7500000
USDRUB,D,10/24/13,000000,31.7000000
USDRUB,D,10/25/13,000000,31.7900000
USDRUB,D,10/26/13,000000,31.7900000
USDRUB,D,10/28/13,000000,31.8800000
USDRUB,D,10/29/13,000000,32.0800000
USDRUB,D,10/30/13,000000,32.0200000
USDRUB,D,10/31/13,000000,32.0700000
USDRUB,D,11/01/13,000000,32.4100000
USDRUB,D,11/02/13,000000,32.4000000
USDRUB,D,11/04/13,000000,32.3300000
USDRUB,D,11/05/13,000000,32.5300000
USDRUB,D,11/06/13,000000,32.3800000
USDRUB,D,11/07/13,000000,32.4100000
USDRUB,D,11/08/13,000000,32.6700000
USDRUB,D,11/09/13,000000,32.6600000
USDRUB,D,11/11/13,000000,32.8300000
USDRUB,D,11/12/13,000000,32.8900000
USDRUB,D,11/13/13,000000,32.7400000
USDRUB,D,11/14/13,000000,32.7200000
USDRUB,D,11/15/13,000000,32.5700000
USDRUB,D,11/16/13,000000,32.5800000
USDRUB,D,11/18/13,000000,32.5700000
USDRUB,D,11/19/13,000000,32.7300000
USDRUB,D,11/20/13,000000,32.9200000
USDRUB,D,11/21/13,000000,33.0000000
USDRUB,D,11/22/13,000000,32.7100000
USDRUB,D,11/23/13,000000,32.7500000
USDRUB,D,11/25/13,000000,32.9400000
USDRUB,D,11/26/13,000000,32.9200000
USDRUB,D,11/27/13,000000,33.1800000
USDRUB,D,11/28/13,000000,33.1500000
USDRUB,D,11/29/13,000000,33.1400000
USDRUB,D,11/30/13,000000,33.1200000
USDRUB,D,12/02/13,000000,33.2100000
USDRUB,D,12/03/13,000000,33.2400000
USDRUB,D,12/04/13,000000,33.1800000
USDRUB,D,12/05/13,000000,32.9700000
USDRUB,D,12/06/13,000000,32.6900000
USDRUB,D,12/07/13,000000,32.7000000
USDRUB,D,12/08/13,000000,32.8200000
USDRUB,D,12/09/13,000000,32.7500000
USDRUB,D,12/10/13,000000,32.7100000
USDRUB,D,12/11/13,000000,32.7600000
USDRUB,D,12/12/13,000000,32.7800000
USDRUB,D,12/13/13,000000,32.8500000
USDRUB,D,12/14/13,000000,32.8700000
USDRUB,D,12/15/13,000000,32.8700000
USDRUB,D,12/16/13,000000,32.8900000
USDRUB,D,12/17/13,000000,32.9600000
USDRUB,D,12/18/13,000000,32.8200000
USDRUB,D,12/19/13,000000,32.9600000
USDRUB,D,12/20/13,000000,32.9800000
USDRUB,D,12/21/13,000000,32.9700000
USDRUB,D,12/23/13,000000,32.6800000
USDRUB,D,12/24/13,000000,32.6100000
USDRUB,D,12/25/13,000000,32.6700000
USDRUB,D,12/26/13,000000,32.6700000
USDRUB,D,12/27/13,000000,32.6000000
USDRUB,D,12/28/13,000000,32.5600000
USDRUB,D,12/30/13,000000,32.8800000
USDRUB,D,12/31/13,000000,32.8400000
USDRUB,D,01/01/14,000000,32.8400000
USDRUB,D,01/02/14,000000,33.1100000
USDRUB,D,01/03/14,000000,33.2000000
USDRUB,D,01/04/14,000000,33.1800000
USDRUB,D,01/06/14,000000,33.1900000
USDRUB,D,01/07/14,000000,33.1400000
USDRUB,D,01/08/14,000000,33.1500000
USDRUB,D,01/09/14,000000,33.2100000
USDRUB,D,01/10/14,000000,32.9900000
USDRUB,D,01/11/14,000000,32.9900000
USDRUB,D,01/12/14,000000,32.9900000
USDRUB,D,01/13/14,000000,33.2800000
USDRUB,D,01/14/14,000000,33.3000000
USDRUB,D,01/15/14,000000,33.4000000
USDRUB,D,01/16/14,000000,33.3800000
USDRUB,D,01/17/14,000000,33.5900000
USDRUB,D,01/18/14,000000,33.5900000
USDRUB,D,01/20/14,000000,33.7600000
USDRUB,D,01/21/14,000000,33.9300000
USDRUB,D,01/22/14,000000,33.9300000
USDRUB,D,01/23/14,000000,34.1400000
USDRUB,D,01/24/14,000000,34.5100000
USDRUB,D,01/25/14,000000,34.4800000
USDRUB,D,01/27/14,000000,34.6700000
USDRUB,D,01/28/14,000000,34.7100000
USDRUB,D,01/29/14,000000,35.1700000
USDRUB,D,01/30/14,000000,34.9000000
USDRUB,D,01/31/14,000000,35.1600000
USDRUB,D,02/01/14,000000,35.1100000
USDRUB,D,02/02/14,000000,35.1300000
USDRUB,D,02/03/14,000000,35.4400000
USDRUB,D,02/04/14,000000,34.9700000
USDRUB,D,02/05/14,000000,34.8700000
USDRUB,D,02/06/14,000000,34.7102000
USDRUB,D,02/07/14,000000,34.7500000
USDRUB,D,02/08/14,000000,34.8000000
USDRUB,D,02/09/14,000000,34.7800000
USDRUB,D,02/10/14,000000,34.7400000
USDRUB,D,02/11/14,000000,34.7400000
USDRUB,D,02/12/14,000000,34.8300000
USDRUB,D,02/13/14,000000,35.1200000
USDRUB,D,02/14/14,000000,35.1100000
USDRUB,D,02/15/14,000000,35.0900000
USDRUB,D,02/16/14,000000,35.1000000
USDRUB,D,02/17/14,000000,35.2100000
USDRUB,D,02/18/14,000000,35.4700000
USDRUB,D,02/19/14,000000,35.7800000
USDRUB,D,02/20/14,000000,35.7700000
USDRUB,D,02/21/14,000000,35.4900000
USDRUB,D,02/22/14,000000,35.5700000
USDRUB,D,02/23/14,000000,35.5700000
USDRUB,D,02/24/14,000000,35.4700000
USDRUB,D,02/25/14,000000,35.7200000
USDRUB,D,02/26/14,000000,36.0200000
USDRUB,D,02/27/14,000000,36.0400000
USDRUB,D,02/28/14,000000,35.9700000
USDRUB,D,03/01/14,000000,35.9500000
USDRUB,D,03/02/14,000000,35.8800000
USDRUB,D,03/03/14,000000,36.5100000
USDRUB,D,03/04/14,000000,36.0800000
USDRUB,D,03/05/14,000000,36.0400000
USDRUB,D,03/06/14,000000,36.1300000
USDRUB,D,03/07/14,000000,36.4400000
USDRUB,D,03/08/14,000000,36.4500000
